KBR,20131014,0.309,0.3324,0.3207,65,9,17577,11644
KBWB,20131014,0.25,0.2473,0.2487,0,0,38,66
KCAP,20131014,0.7512,0.8324,0.7918,9,40,644,910
KCE,20131014,0.2478,0.2542,0.251,70,0,1558,2589
KCG,20131014,0.3435,0.3717,0.3576,51,5,19134,31433
KDN,20131014,0.1854,0.1227,0.1541,0,0,122,218
KEG,20131014,0.5894,0.6131,0.6013,0,14,14235,2998
KELYA,20131014,0.3062,0.5595,0.4329,32,0,1320,150
KEM,20131014,0.7833,0.6563,0.7198,28,7,1176,345
KEP,20131014,0.4394,0.5943,0.5168,0,0,237,622
KERX,20131014,1.151,1.1095,1.1303,884,1671,54587,29618
KEX,20131014,0.3146,0.3162,0.3154,10,10,1400,3019
KEY,20131014,0.2982,0.2935,0.2958,843,877,69173,36166
KEYW,20131014,0.5316,0.6272,0.5794,0,0,671,634
KFN,20131014,0.2839,0.4318,0.3579,23,1230,8782,11190
KFRC,20131014,0.446,0.4966,0.4713,0,0,126,30
KFY,20131014,0.3143,0.4152,0.3648,5,0,348,71
KGC,20131014,0.602,0.5848,0.5934,8626,9314,384383,225180
KIE,20131014,0.1856,0.2105,0.1981,7,0,740,474
KIM,20131014,0.2806,0.3252,0.3029,5,10,4709,3297
KIOR,20131014,0,0,0,0,0,2090,432
KIPO,20131014,5.9798,11.1216,8.5507,0,0,110,0
KIRK,20131014,0.4435,0.4907,0.4671,0,0,1715,797
KKD,20131014,0.4187,0.4199,0.4193,443,403,13870,10231
KKR,20131014,0.2865,0.3744,0.3305,1976,1356,29170,22340
KLAC,20131014,0.2736,0.3188,0.2962,669,1228,26481,22952
KLIC,20131014,0.4333,0.4345,0.4339,6356,1291,16395,5602
KMB,20131014,0.1792,0.1853,0.1823,976,448,58257,63669
KMI,20131014,0.1933,0.2823,0.2378,2304,1236,152902,83677
KMP,20131014,0.1474,0.2618,0.2046,1619,1298,32861,43236
KMPR,20131014,1.255,1.3983,1.3267,0,12,4,20
KMR,20131014,0.1843,0.2819,0.2331,399,175,3619,4837
KMT,20131014,0.2876,0.3596,0.3236,47,2,392,392
KMX,20131014,0.2742,0.2703,0.2723,149,274,26901,22669
KND,20131014,0.4663,0.6389,0.5526,2,2,3999,870
KNDI,20131014,1.0775,1.3976,1.2375,6990,669,63764,21095
KNL,20131014,0.5018,0.5081,0.5049,0,0,215,478
KNOP,20131014,0.5459,0.651,0.5984,0,0,60,139
KNX,20131014,0.8491,0.5398,0.6944,0,64,2037,341
KO,20131014,0.1961,0.1929,0.1945,51784,44773,547197,668219
KOF,20131014,0.4387,0.5121,0.4754,10,10,1195,511
KOG,20131014,0.5292,0.522,0.5256,18745,1492,87300,27361
KOL,20131014,0.2943,0.3033,0.2988,58,68,5429,2198
KOLD,20131014,0.5951,0.6221,0.6086,1,0,660,370
KONG,20131014,0.7789,0.816,0.7974,162,19,8428,13460
KOP,20131014,0.4199,0.4623,0.4411,10,0,213,93
KOPN,20131014,0,0,0,0,0,1221,18
KORS,20131014,0.4306,0.4365,0.4336,4068,10605,80522,75501
KOS,20131014,0.4632,0.5235,0.4934,0,0,7365,1979
KR,20131014,0.206,0.2241,0.2151,500,931,27335,33049
KRA,20131014,0.462,0.558,0.51,2,1,433,668
KRC,20131014,0.281,0.3242,0.3026,0,0,650,565
KRE,20131014,0.1969,0.2016,0.1993,708,1384,21138,62229
KRFT,20131014,0.2156,0.2213,0.2185,572,291,52439,43854
KRG,20131014,1.5798,1.5995,1.5896,0,0,54,0
KRO,20131014,0.464,0.5108,0.4874,15,41,2071,1725
KS,20131014,0.4298,0.4545,0.4422,2,0,2404,1464
KSS,20131014,0.2951,0.2905,0.2928,400,1219,64638,46977
KSU,20131014,0.2857,0.2899,0.2878,98,180,5366,4336
KT,20131014,0.6041,0.6343,0.6192,0,0,568,395
KTCC,20131014,0.6346,0.7031,0.6689,0,10,582,92
KTOS,20131014,0.7196,0.7815,0.7506,0,0,3845,339
KUBTY,20131014,1.2262,1.1665,1.1963,0,0,419,346
KVHI,20131014,0.854,0.7322,0.7931,0,0,47,51
KW,20131014,0.3059,0.3422,0.324,0,0,1115,279
KWK,20131014,1.0523,1.2735,1.1629,80,3,19906,5013
KWR,20131014,0.6003,0.6185,0.6094,0,0,404,316
KXI,20131014,0.1448,0.1415,0.1431,0,0,35,43
L,20131014,0.2162,0.2982,0.2572,22,61,1556,517
LABL,20131014,0.6183,0.9564,0.7873,0,0,80,31
LAD,20131014,0.4207,0.5971,0.5089,19,13,1960,4038
LAMR,20131014,0.3679,0.3668,0.3673,1315,100,82086,72608
LANC,20131014,0.5311,0.4325,0.4818,0,3,209,125
LAYN,20131014,2.4896,2.4989,2.4943,0,3,97,91
LAZ,20131014,0.3069,0.3554,0.3312,28,0,4838,2247
LBAI,20131014,3.2687,3.4041,3.3364,0,0,42,1
LBJ,20131014,0.6887,0.7267,0.7077,0,0,696,93
LBTYA,20131014,0.251,0.2453,0.2481,172,146,103924,47421
LBTYK,20131014,0.3249,0.3173,0.3211,9,0,1342,351
LBY,20131014,0.6082,0.6769,0.6426,0,10,24,62
LCAV,20131014,2.0591,1.9849,2.022,0,0,1431,900
LCC,20131014,0.4101,0.4318,0.421,2152,2169,497297,206805
LCI,20131014,0.6542,0.6204,0.6373,341,120,325,1061
LDK,20131014,1.2904,1.2794,1.2849,885,43,34855,50098
LDL,20131014,1.2612,2.485,1.8731,0,0,140,0
LDOS,20131014,0.2826,0.2876,0.2851,487,40,40020,9785
LEA,20131014,0.289,0.2815,0.2853,20,287,31272,46993
LEAP,20131014,0.1705,0.2989,0.2347,879,1846,132744,165578
LECO,20131014,0.3896,0.4333,0.4114,0,41,1082,1030
LEE,20131014,1.129,1.2801,1.2046,15,0,470,960
LEG,20131014,0.2824,0.2889,0.2857,5,10,2528,1358
LEI,20131014,0,0,0,30,0,381,140
LEMB,20131014,0.1535,0.1847,0.1691,0,0,0,1
LEN,20131014,0.381,0.3861,0.3835,1948,3773,125632,112426
LF,20131014,0.6909,0.6418,0.6663,798,72,34237,14259
LFC,20131014,0.2667,0.2958,0.2813,19,29,9066,14661
LFL,20131014,2.5805,1.4762,2.0283,0,0,242,151
LFUS,20131014,0.4728,0.485,0.4789,0,10,493,984
LG,20131014,0.6979,1.0937,0.8958,4,0,64,50
LGCY,20131014,0.346,0.474,0.41,0,100,1456,2437
LGF,20131014,0.4023,0.4094,0.4059,1008,735,38933,19996
LGND,20131014,0.6397,0.6252,0.6325,7,7,1903,2146
LH,20131014,0.2275,0.2459,0.2367,4,13,2214,2543
LHCG,20131014,0.9677,0.559,0.7633,0,0,442,418
LHO,20131014,0.3406,0.4619,0.4012,18,0,2148,162
LIFE,20131014,0.0673,0.0408,0.0541,121,16,109791,20095
LII,20131014,0.2837,0.3287,0.3062,10,0,671,1325
LIN,20131014,0.5453,0.6295,0.5874,95,0,6467,3593
LINC,20131014,1.1194,1.1267,1.123,0,0,212,137
LINE,20131014,0.478,0.5399,0.509,4521,4144,171654,161488
LINTA,20131014,0.2468,0.2629,0.2549,127,189,12693,6442
LION,20131014,2.4495,2.9821,2.7158,0,0,3,0
LIOX,20131014,0,0,0,0,0,104,60
LIT,20131014,0.8756,0.7315,0.8036,0,0,163,98
LITB,20131014,0.9514,0.9396,0.9455,161,221,13180,4218
LIWA,20131014,0.4106,0.5746,0.4926,0,0,4076,10997
LKQ,20131014,0.448,0.4911,0.4696,43,171,1491,3642
LL,20131014,0.5159,0.5174,0.5167,554,799,13180,17829
LLEN,20131014,2.3222,2.2962,2.3092,252,117,13326,15648
LLL,20131014,0.1894,0.2166,0.203,92,22,7467,8578
LLNW,20131014,0.7585,0.6535,0.706,15,0,2334,1116
LLTC,20131014,0.2485,0.29,0.2693,286,94,17989,18429
LLY,20131014,0.207,0.2566,0.2318,3566,7651,153058,132373
LM,20131014,0.2813,0.2809,0.2811,131,166,35962,13257
LMCA,20131014,0.3172,0.3317,0.3244,4,161,701,761
LMIA,20131014,0.671,0.9724,0.8217,0,18,263,80
LMNR,20131014,1.5853,1.7617,1.6735,0,0,2,2
LMNX,20131014,2.0237,0.949,1.4864,3,0,431,277
LMOS,20131014,0.7179,0.6984,0.7081,7,0,145,161
LMT,20131014,0.2265,0.2293,0.2279,724,1780,28886,52341
LNC,20131014,0.2984,0.3029,0.3006,709,247,22812,37249
LNCE,20131014,1.5767,1.605,1.5909,0,0,100,281
LNCO,20131014,0.4409,0.5689,0.5049,570,235,12638,13813
LNDC,20131014,0.471,0.4917,0.4813,25,5,978,741
LNG,20131014,0.4491,0.4383,0.4437,5765,1873,303524,112220
LNKD,20131014,0.6017,0.5973,0.5995,10070,7619,102875,96633
LNN,20131014,0.3622,0.3422,0.3522,54,407,1309,2863
LNT,20131014,0.1843,0.2554,0.2198,0,2,394,99
LO,20131014,0.238,0.2487,0.2433,2042,1427,48865,77576
LOCK,20131014,0.5502,0.6917,0.621,4,0,2454,1821
LOCM,20131014,0,0,0,11,0,634,75
LODE,20131014,0,0,0,0,0,3358,57
LOGI,20131014,0.4613,0.5317,0.4965,27,0,5334,1255
LOGM,20131014,0.6317,0.7978,0.7147,0,11,471,200
LOJN,20131014,0,0,0,318,0,941,20
LOPE,20131014,0.513,0.5386,0.5258,44,0,2930,2490
LORL,20131014,0.328,0.3842,0.3561,2,0,1424,854
LOW,20131014,0.2146,0.2432,0.2289,2329,2702,191808,176289
LPHI,20131014,0,0,0,0,0,612,854
LPI,20131014,0.4921,0.5192,0.5057,24,0,3763,2484
LPL,20131014,0.4813,0.5266,0.504,4,0,454,443
LPLA,20131014,0.3034,0.3537,0.3286,0,0,390,421
LPNT,20131014,0.3626,0.3814,0.372,0,10,2855,427
LPRIQ,20131014,0,0,0,0,0,25,0
LPS,20131014,0.2582,0.3507,0.3045,11,0,783,1118
LPSN,20131014,0.6917,0.7693,0.7305,10,0,2081,681
LPTN,20131014,0.9668,1.1779,1.0723,0,0,171,200
LPX,20131014,0.4354,0.4457,0.4406,890,22,33496,34248
LQD,20131014,0.0641,0.0919,0.078,235,634,2724,15672
LQDT,20131014,0.4933,0.553,0.5231,515,228,6093,4648
LRCX,20131014,0.3074,0.3145,0.3109,1677,682,32556,17988
LRE,20131014,0.3717,0.5343,0.453,37,11,3287,1920
LRN,20131014,0.787,0.8873,0.8372,19,102,2605,1782
LRY,20131014,0.6227,0.3682,0.4955,0,0,551,326
LSCC,20131014,0.6975,0.9365,0.817,0,0,528,37
LSE,20131014,5.4034,1.9624,3.6829,0,0,26,22
LSI,20131014,0.4238,0.4242,0.424,198,297,30504,6546
LSTR,20131014,0.2614,0.2702,0.2658,0,0,889,434
LTBR,20131014,0,0,0,0,0,880,374
LTC,20131014,0.3214,0.4076,0.3645,0,0,972,549
LTD,20131014,0.2826,0.2847,0.2836,908,878,40115,43365
LTM,20131014,0.339,0.3709,0.3549,113,2,2312,757
LTPZ,20131014,0.1738,0.1817,0.1778,0,0,18,0
LTXC,20131014,0.8707,1.0665,0.9686,2,0,2310,85
LUB,20131014,0.6692,0.7939,0.7316,0,0,54,59
LUK,20131014,0,0,0,120,151,19543,22950
LULU,20131014,0.3304,0.3327,0.3315,2649,1758,107630,110928
LUV,20131014,0.2903,0.2993,0.2948,1229,120,51936,16798
LUX,20131014,0.3586,0.3853,0.3719,0,33,448,507
LVLT,20131014,0.4251,0.4386,0.4319,578,157,55827,24998
LVS,20131014,0.3158,0.3182,0.317,13214,7493,225914,170976
LXK,20131014,0.4218,0.4337,0.4277,389,131,48261,31689
LXP,20131014,2.2201,3.1241,2.6721,0,0,2544,208
LXU,20131014,1.1912,1.185,1.1881,10,5,417,238
LYB,20131014,0.2737,0.2818,0.2778,1387,1321,38412,43435
LYG,20131014,0.4184,0.4735,0.4459,299,20,45633,7996
LYTS,20131014,0.8401,0.8231,0.8316,0,0,30,0
LYV,20131014,0.0361,0.0362,0.0361,114,8,10945,7811
LZB,20131014,0.3575,0.4819,0.4197,1,0,920,472
M,20131014,0.2911,0.2878,0.2894,1842,1881,79848,71456
MA,20131014,0.2319,0.2299,0.2309,3116,2540,31185,48805
MAA,20131014,0.326,0.3209,0.3234,0,0,1449,1737
MAC,20131014,0.2592,0.3765,0.3178,0,0,2724,383
MACK,20131014,2.0327,1.64,1.8363,190,20,7161,1397
MAIN,20131014,0.2093,0.2877,0.2485,102,37,2610,1590
MAKO,20131014,0.0999,0.111,0.1055,505,64,77162,26675
MAN,20131014,0.3556,0.3539,0.3547,596,42,5076,4969
MANH,20131014,0.363,0.3779,0.3705,23,30,1557,1874
MANT,20131014,0.4178,0.4783,0.4481,0,0,124,130
MANU,20131014,0.3957,0.4251,0.4104,0,0,1711,815
MAR,20131014,0.2631,0.2631,0.2631,114,113,25652,24971
MAS,20131014,0.447,0.444,0.4455,230,204,72987,34436
MASI,20131014,0.3796,0.5963,0.4879,0,0,145,781
MAT,20131014,0.3272,0.3292,0.3282,871,1458,26751,20698
MATW,20131014,0.2859,0.6206,0.4532,0,0,78,0
MATX,20131014,0.4807,0.5294,0.505,0,0,135,130
MBB,20131014,0.0547,0.0763,0.0655,0,0,156,136
MBFI,20131014,0.4243,0.3707,0.3975,0,0,162,162
MBI,20131014,0.6839,0.6779,0.6809,5077,6651,199980,377984
MBLX,20131014,0,0,0,0,0,39,11
MBT,20131014,0.2791,0.355,0.3171,0,0,1096,716
MCBC,20131014,0,0,0,0,0,0,0
MCC,20131014,0.3415,0.4118,0.3767,6,20,547,1072
MCD,20131014,0.1566,0.156,0.1563,4121,2063,226902,163135
MCEP,20131014,0.4265,0.4328,0.4297,10,10,1187,1355
MCF,20131014,0.3661,0.3534,0.3598,0,0,6209,2501
MCGC,20131014,0.4443,0.6628,0.5536,77,46,958,1308
MCHI,20131014,0.2126,0.2465,0.2295,0,0,566,271
MCHP,20131014,0.2323,0.2386,0.2354,343,537,13686,8749
MCHX,20131014,2.6214,6.7426,4.682,0,0,305,114
MCK,20131014,0.2324,0.2323,0.2324,171,312,18275,20248
MCO,20131014,0.3109,0.3131,0.312,77,200,8219,16862
MCP,20131014,0.6712,0.7554,0.7133,10062,2693,232032,185244
MCRI,20131014,0.4032,0.4516,0.4274,0,0,4625,729
MCRL,20131014,0.8335,0.8767,0.8551,0,10,64,110
MCRS,20131014,0.3151,0.3639,0.3395,2,0,430,963
MCS,20131014,3.064,3.1139,3.089,0,0,1,26
MCY,20131014,0.2505,0.2728,0.2616,6,3,862,407
MD,20131014,0.2492,0.3571,0.3032,4,31,10117,10954
MDAS,20131014,0.3585,0.3951,0.3768,0,0,269,96
MDC,20131014,0.4554,0.4641,0.4597,103,46,14525,15017
MDCI,20131014,1.067,1.1241,1.0956,0,0,373,3169
MDCO,20131014,0.4741,0.4626,0.4684,35,42,8078,2462
MDGN,20131014,1.3295,1.4496,1.3896,0,0,79,10
MDIV,20131014,0.2879,0.1994,0.2436,0,0,2,76
MDLZ,20131014,0.2525,0.2488,0.2507,1969,732,164227,137748
MDP,20131014,0.2788,0.331,0.3049,2,0,2851,332
MDR,20131014,0.5456,0.5379,0.5417,220,95,51778,30232
MDRX,20131014,0.499,0.5905,0.5447,54,40,37305,4516
MDSO,20131014,0.6909,0.6789,0.6849,45,21,2419,1739
MDT,20131014,0.174,0.1784,0.1762,3032,2418,71514,65439
MDU,20131014,0.3468,0.3401,0.3434,16,0,210,56
MDVN,20131014,1.0546,1.081,1.0678,953,1154,45987,40659
MDXG,20131014,0,0,0,90,0,2827,1640
MDY,20131014,0.1663,0.1738,0.17,1059,1329,30436,63664
MEA,20131014,0,0,0,0,0,853,12
MEAS,20131014,0.3093,0.3717,0.3405,0,0,317,510
MED,20131014,0.4852,0.519,0.5021,5,5,2815,2812
MEET,20131014,1.4498,2.0246,1.7372,0,0,2327,621
MEG,20131014,0.8719,0.7628,0.8173,0,12,885,532
MEI,20131014,0.4857,0.5185,0.5021,22,6,1650,975
MEIP,20131014,0.8893,0.9933,0.9413,0,0,1344,188
MELA,20131014,0,0,0,0,84,3605,655
MELI,20131014,0.5127,0.5188,0.5157,162,106,12257,15006
MEMP,20131014,0.2512,0.4133,0.3322,42,57,4430,7582
MENT,20131014,0.303,0.3708,0.3369,12,0,1985,316
MEOH,20131014,0.3268,0.3512,0.339,34,20,4955,3915
MERC,20131014,0.4159,0.5386,0.4773,0,0,619,20
MERU,20131014,1.654,1.956,1.805,28,0,1301,628
MET,20131014,0.237,0.28,0.2585,1045,3310,221641,191225
MFA,20131014,0.337,0.4108,0.3739,10,0,4592,4974
MFC,20131014,0.2364,0.2825,0.2595,61,10,9719,5065
MFG,20131014,1.3894,1.5285,1.459,0,0,1264,292
MFLX,20131014,0.7126,0.5488,0.6307,2,0,238,90
MFRM,20131014,0.4601,0.4913,0.4757,0,0,3729,2701
MG,20131014,0.4037,0.5038,0.4538,0,0,812,512
MGA,20131014,0.2766,0.2816,0.2791,91,375,4299,4882
MGAM,20131014,0.5954,0.6234,0.6094,46,13,3674,3247
MGC,20131014,0.1506,0.1602,0.1554,5,0,3,44
MGEE,20131014,0.3598,0.3864,0.3731,0,0,19,5
MGI,20131014,0.4464,0.4459,0.4462,0,0,935,2004
MGIC,20131014,0.8264,1.1332,0.9798,0,0,803,106
MGK,20131014,0.1517,0.1664,0.159,6,0,8,30
MGLN,20131014,0.5836,0.7775,0.6806,4,8,356,244
MGM,20131014,0.395,0.398,0.3965,5576,8551,337821,293884
MGPI,20131014,1.0294,0.9744,1.0019,0,0,375,37
MGRC,20131014,0.5242,0.6396,0.5819,0,0,8,26
MGV,20131014,0.1644,0.1719,0.1682,0,0,2,2
MHFI,20131014,0.2804,0.2976,0.289,180,151,27946,9831
MHGC,20131014,1.0234,0.8921,0.9578,0,0,5329,907
MHK,20131014,0.3414,0.3484,0.3449,113,82,18574,8576
MHLD,20131014,0.6644,0.6148,0.6396,0,0,20,1467
MHO,20131014,0.6273,0.6272,0.6273,5,50,1753,687
MHR,20131014,0.8408,0.8821,0.8614,2374,5010,123573,31157
MIC,20131014,0.293,0.3636,0.3283,21,0,8932,1764
MIDD,20131014,0.383,0.4376,0.4103,30,2,983,1908
MIDU,20131014,0.4968,0.5207,0.5087,5,11,362,459
MIDZ,20131014,0.5477,0.5622,0.5549,0,0,403,143
MIG,20131014,3.7852,1.2768,2.531,0,0,58,159
MILL,20131014,0.7148,0.7208,0.7178,22,41,14161,6149
MIND,20131014,0.4512,0.6074,0.5293,3,0,831,1121
MINI,20131014,0.4405,0.4499,0.4452,0,0,333,514
MITK,20131014,0.9559,1.0506,1.0033,731,20,8474,2696
MITL,20131014,1.2362,1.6254,1.4308,4,0,197,65
MITT,20131014,0.4745,0.4655,0.47,20,14,1243,750
MJN,20131014,0.3142,0.3121,0.3131,443,861,18127,37010
MKC,20131014,0.2065,0.2124,0.2095,3,57,1172,941
MKL,20131014,0.2001,0.1979,0.199,5,1,70,166
MKSI,20131014,0.6075,0.7205,0.664,7,0,291,211
MKTG,20131014,0.7832,0.7467,0.7649,25,5,2821,288
MKTO,20131014,0.9728,1.1794,1.0761,4,0,35,16
MKTX,20131014,0.383,0.3964,0.3897,70,0,1176,703
MLHR,20131014,0.3458,0.3883,0.367,0,0,188,68
MLI,20131014,0.3353,0.4173,0.3763,0,0,93,225
MLM,20131014,0.2809,0.3047,0.2928,20,12,3807,5055
MLNK,20131014,1.7644,1.7461,1.7552,0,0,76,19
MLNX,20131014,0.7832,0.7889,0.786,720,1352,42778,36922
MLPN,20131014,0.785,1.4685,1.1268,0,0,64,93
MLR,20131014,0.4886,0.5778,0.5332,0,0,126,34
MM,20131014,1.0071,1.0754,1.0412,257,370,16187,7221
MMC,20131014,0.2019,0.2115,0.2067,105,0,4362,4246
MMLP,20131014,0.5804,0.9048,0.7426,10,1,2419,881
MMM,20131014,0.1745,0.1746,0.1745,5564,3183,72206,94714
MMP,20131014,0.2064,0.2824,0.2444,170,74,10246,6399
MMS,20131014,1.1807,0.915,1.0479,0,1,97,35
MMSI,20131014,0.4833,0.8464,0.6648,0,0,514,111
MMYT,20131014,0.6222,0.5843,0.6032,45,3,537,135
MN,20131014,0.4552,0.5167,0.486,0,0,27,36
MNI,20131014,1.028,0.9206,0.9743,0,0,416,1947
MNK,20131014,0.4263,0.4807,0.4535,192,5,1278,4511
MNKD,20131014,0.8501,0.9114,0.8808,14734,3753,609358,212395
MNR,20131014,0.6616,0.8295,0.7456,0,0,38,110
MNRO,20131014,0.3758,0.3716,0.3737,1,10,357,613
MNST,20131014,0.4215,0.4225,0.422,518,216,41730,50614
MNTA,20131014,0.4395,0.5216,0.4805,2303,1019,18311,11034
MNTG,20131014,1.3615,0.9964,1.1789,0,11,228,105
MNTX,20131014,0.5576,0.5992,0.5784,19,0,1924,283
MNX,20131014,0.1583,0.1682,0.1633,104,254,9026,20091
MO,20131014,0.1647,0.1636,0.1641,3377,6988,219210,183440
MOBI,20131014,1.3127,1.333,1.3228,68,74,17928,3963
MOD,20131014,3.0637,3.4245,3.2441,0,0,91,29
MODN,20131014,1.0134,0.9735,0.9934,0,5,2555,1590
MOH,20131014,0.4403,0.6615,0.5509,2,73,3505,525
MOLX,20131014,0.21,0.7955,0.5028,0,0,2431,2085
MOLXA,20131014,0.2672,0.288,0.2776,0,0,1753,2026
MON,20131014,0.1984,0.2024,0.2004,3792,2822,67503,78614
MOO,20131014,0.1733,0.1901,0.1817,8,13,5824,4775
MORN,20131014,0.4657,0.4581,0.4619,10,21,503,497
MOS,20131014,0.3374,0.3421,0.3397,3300,4415,255099,228929
MOSY,20131014,1.9252,1.835,1.8801,48,0,381,39
MOV,20131014,0.3791,0.3792,0.3792,0,0,917,194
MOVE,20131014,0.5391,0.5092,0.5241,2,1,2618,1494
MPAA,20131014,1.272,1.2633,1.2677,0,1,94,0
MPC,20131014,0.3603,0.3641,0.3622,1717,1799,132975,82924
MPEL,20131014,0.4079,0.4125,0.4102,2018,1498,93591,48765
MPG,20131014,1.4844,1.5252,1.5048,0,0,185,8
MPLX,20131014,0.4191,0.5062,0.4627,1,0,547,162
MPO,20131014,0.9919,0.7566,0.8743,10,25,10538,2390
MPW,20131014,0.3259,0.3811,0.3535,10,81,5577,2810
MPWR,20131014,0.4022,0.4604,0.4313,14,0,684,206
MPX,20131014,4.68,4.7494,4.7147,0,0,0,0
MR,20131014,0.6329,0.6204,0.6266,12,17,11411,20360
MRC,20131014,0.5313,0.5528,0.542,35,6,2089,964
MRCY,20131014,1.065,1.1677,1.1164,0,0,2022,273
MRGE,20131014,1.173,1.3085,1.2407,26,0,1302,806
MRH,20131014,1.0508,1.6982,1.3745,0,0,198,267
MRIN,20131014,0.7502,0.792,0.7711,0,61,643,955
MRK,20131014,0.2149,0.2145,0.2147,12884,8229,423976,324183
MRO,20131014,0.2686,0.2727,0.2706,603,450,69602,69412
MRTN,20131014,0.7632,0.7221,0.7426,0,0,478,157
MRVL,20131014,0.4612,0.4564,0.4588,5511,4064,152706,100304
MS,20131014,0.2886,0.303,0.2958,14434,7612,412298,907230
MSA,20131014,0.3291,0.5364,0.4328,6,5,313,101
MSB,20131014,0.4078,0.5399,0.4738,251,121,1981,900
MSCC,20131014,0.3288,0.5226,0.4257,30,11,716,429
MSCI,20131014,0.3058,0.4806,0.3932,0,0,115,259
MSFT,20131014,0.2439,0.2384,0.2412,97708,83441,2425855,1676115
MSG,20131014,0.3014,0.3418,0.3216,5,0,1278,1727
MSI,20131014,0.2706,0.2687,0.2696,272,2593,34505,43913
MSM,20131014,0.4469,0.5129,0.4799,0,0,379,142
MSO,20131014,0,0,0,0,0,1005,126
MSPD,20131014,1.4189,1.467,1.4429,571,11,2186,1556
MSTR,20131014,0.4847,0.4868,0.4857,65,0,5067,2751
MSTX,20131014,0,0,0,2,0,10558,90
MT,20131014,0.3513,0.0412,0.3552,5715,3403,129994,143256
MTB,20131014,0.1952,0.2088,0.202,18,38,7374,6081
MTD,20131014,0.2804,0.3064,0.2934,1,0,402,456
MTDR,20131014,0.5219,0.5028,0.5124,1773,241,15214,5300
MTG,20131014,0.6542,0.6614,0.6578,35216,5983,199302,145769
MTGE,20131014,0.3113,0.3278,0.3196,160,163,11699,9591
MTH,20131014,0.4778,0.5057,0.4918,5,145,4129,3471
MTL,20131014,0.9049,0.9126,0.9087,80,145,162183,46977
MTN,20131014,0.2398,0.2835,0.2617,8,0,969,1425
MTOR,20131014,0.7648,0.7912,0.778,40,4705,85612,52182
MTRN,20131014,0.4234,0.487,0.4552,1,0,136,563
MTRX,20131014,0.4406,0.5633,0.5019,0,0,509,121
MTSC,20131014,0.3776,0.3979,0.3878,0,0,74,55
MTSN,20131014,1.7436,1.6615,1.7025,0,0,3295,36
MTU,20131014,0.6152,0.7501,0.6827,0,0,12130,2917
MTW,20131014,0.456,0.4578,0.4569,557,269,42414,23366
MTX,20131014,0.8913,0.9077,0.8995,0,0,21,42
MTZ,20131014,0.4333,0.518,0.4756,162,47,2516,3129
MU,20131014,0.482,0.473,0.4775,152688,64983,2282392,1035767
MUB,20131014,0.0628,0.1065,0.0847,1,447,1437,9032
MUNI,20131014,0.0661,0.1153,0.0907,0,0,0,4
MUR,20131014,0.2758,0.3071,0.2915,190,138,28914,23923
MUSA,20131014,0.341,0.4811,0.4111,86,0,361,1152
MUX,20131014,1.2783,1.0277,1.153,240,23,20365,6564
MVC,20131014,0.7649,0.6004,0.6827,0,0,21,0
MVG,20131014,1.018,0.7624,0.8902,17,0,1720,2488
MVIS,20131014,0,0,0,0,1,5926,440
MVO,20131014,0.5168,0.5829,0.5499,4,0,479,593
MVV,20131014,0.3393,0.3567,0.348,3,0,185,394
MW,20131014,0.4686,0.4702,0.4694,3414,2545,55811,38214
MWA,20131014,0.5543,0.6339,0.5941,28,10,2500,667
MWE,20131014,0.2531,0.3321,0.2926,259,102,36912,17478
MWIV,20131014,0.3444,0.3774,0.3609,3,10,366,440
MWV,20131014,0.2788,0.3239,0.3013,0,13,1815,768
MWW,20131014,0.7653,0.7781,0.7717,305,470,35456,6551
MX,20131014,0.4809,0.4642,0.4726,19,4,2573,872
MXIM,20131014,0.2748,0.2834,0.2791,729,129,30498,16191
MXL,20131014,0.8587,0.76,0.8093,5,0,77,52
MXWL,20131014,0.8591,0.8259,0.8425,133,20,2639,1283
MY,20131014,1.9533,2.1635,2.0584,76,25,3497,1630
MYCC,20131014,0.6462,0.6509,0.6485,0,0,3,20
MYE,20131014,0.4298,0.4593,0.4446,0,10,276,155
MYGN,20131014,0.6511,0.6789,0.665,6762,601,48781,59738
MYL,20131014,0.2752,0.2756,0.2754,651,123,58209,36405
MYRG,20131014,0.403,0.5634,0.4832,98,0,224,43
MZZ,20131014,0.449,0.3905,0.4197,0,0,268,99
N,20131014,0.4768,0.4771,0.477,97,405,4393,6075
NAFC,20131014,1.7555,1.6216,1.6885,0,0,96,409
NAK,20131014,2.33,1.5407,1.9353,20,66,4429,932
NANO,20131014,0.5541,0.6411,0.5976,25,0,422,1788
NAT,20131014,0.4707,0.5745,0.5226,420,88,31139,13510
NATI,20131014,1.5472,1.3181,1.4326,0,0,184,42
NATR,20131014,2.1543,2.3949,2.2746,0,0,115,87
NAV,20131014,0.4141,0.4307,0.4224,393,184,21587,39561
NAVB,20131014,1.506,1.3023,1.4042,195,0,38860,7726
NAVG,20131014,0.6735,0.5106,0.592,0,0,5,1
NBG,20131014,0.5684,0.6128,0.5906,15290,1430,418524,53488
NBIX,20131014,0.764,0.7302,0.7471,107,88,19041,12848
NBL,20131014,0.2517,0.2645,0.2581,445,522,81878,23622
NBR,20131014,0.3552,0.358,0.3566,463,1302,94252,35697
NBS,20131014,1.2913,1.4837,1.3875,51,2,3115,1219
NBTB,20131014,0.2662,0.3901,0.3282,26,0,905,79
NCI,20131014,0.3548,0.3997,0.3773,0,0,518,90
